time,x,y,z,degree,deltax,deltay,deltaz,resultant,moving,Turning
2.96788E+14,0.55752563,8.618942,4.76651,-224.90839,-0.83509826,0.44986,-0.8686066,1.28617283,1,Left
2.96788E+14,-0.27757263,9.068802,3.8979034,-224.31128,0.0382843,0.031097,-0.1268158,0.136069681,0,Left
2.96788E+14,-0.23928833,9.099899,3.7710876,-224.64984,0.60539246,-0.239273,0.7154541,0.96727771,1,Left
2.96788E+14,0.36610413,8.860626,4.4865417,-225.09396,0.42352297,-0.253647,0.727417,0.879115464,1,Left
2.96788E+14,0.7896271,8.606979,5.2139587,-224.96098,-0.1627045,0.148362,-0.5982057,0.637443407,1,Left
2.96788E+14,0.6269226,8.755341,4.615753,-224.24261,-0.69152831,0.337387,-0.100494,0.775977084,1,Left
2.96788E+14,-0.06460571,9.092728,4.515259,-224.06456,0.076568601,-0.30629,0.480957,0.575322475,1,Left
2.96788E+14,0.011962891,8.786438,4.996216,-223.96269,0.641281109,-0.327805,-0.0382845,0.721223462,1,Left
2.96788E+14,0.653244,8.458633,4.9579315,-223.38513,0.28953554,0.055024,-0.7657015,0.820461612,1,Left
2.96788E+14,0.94277954,8.513657,4.19223,-222.89163,-0.52642822,0.165115,-0.6029966,0.817309326,1,Left
2.96788E+14,0.41635132,8.678772,3.5892334,-223.08943,-0.75613402,0.325424,0.0071716,0.823219817,1,Left
2.96788E+14,-0.3397827,9.004196,3.596405,-223.27457,-0.11006166,-0.129211,0.952347,0.967354051,1,Left
2.96788E+14,-0.44984436,8.874985,4.548752,-223.80688,0.88294983,-0.268006,0.624527,1.114208954,1,Left
2.96788E+14,0.43310547,8.606979,5.173279,-223.44278,0.38284303,0.10289,-0.20578,0.44665484,1,Left
2.96788E+14,0.8159485,8.709869,4.967499,-222.71886,-0.47856142,0.119645,-0.5072787,0.707578715,1,Left
2.96788E+14,0.33738708,8.829514,4.4602203,-222.36128,-0.79681396,0.203384,0.0047913,0.822374911,1,Left
2.96788E+14,-0.45942688,9.032898,4.4650116,-222.33589,0.32781982,-0.239273,0.0023954,0.405860987,1,Left
2.96788E+14,-0.13160706,8.793625,4.467407,-222.14874,0.27038575,0.10289,-0.3637235,0.464746802,1,Left
2.96788E+14,0.13877869,8.896515,4.1036835,-221.96356,0.42593381,-0.346954,0.4785765,0.728582291,1,Left
